2012 04 03 20 24 34.406   -39.74538400    61.75907100   -39.73015594    61.76121140   -39.76122284    61.75963211   -39.72954559    61.75851059   -39.76060867    61.75692749
2012 04 03 20 24 34.445   -39.74599800    61.76178000   -39.73077011    61.76392365   -39.76183701    61.76234055   -39.73015976    61.76121902   -39.76122284    61.75963593
2012 04 03 20 24 34.492   -39.74661300    61.76448800   -39.73138046    61.76662445   -39.76245499    61.76505280   -39.73077393    61.76391983   -39.76184464    61.76234818
2012 04 03 20 24 34.539   -39.74722300    61.76719700   -39.73199081    61.76933670   -39.76306534    61.76775742   -39.73138046    61.76663208   -39.76245117    61.76505661
2012 04 03 20 24 34.585   -39.74783700    61.76990900   -39.73260498    61.77204895   -39.76368332    61.77046967   -39.73199463    61.76934814   -39.76306534    61.76776505
2012 04 03 20 24 34.625   -39.74845100    61.77261700   -39.73321533    61.77475739   -39.76429749    61.77317810   -39.73260498    61.77205276   -39.76368332    61.77047348
2012 04 03 20 24 34.671   -39.74906500    61.77532600   -39.73382950    61.77746964   -39.76491165    61.77588654   -39.73321915    61.77476501   -39.76429749    61.77318192
2012 04 03 20 24 34.718   -39.74968000    61.77803400   -39.73444366    61.78017426   -39.76552963    61.77859497   -39.73383331    61.77746964   -39.76491547    61.77589417
2012 04 03 20 24 34.765   -39.75029400    61.78074600   -39.73505783    61.78288651   -39.76614380    61.78130722   -39.73444366    61.78018188   -39.76552963    61.77860260
2012 04 03 20 24 34.804   -39.75090800    61.78345500   -39.73567200    61.78560257   -39.76676178    61.78401184   -39.73505783    61.78289795   -39.76614380    61.78130722
2012 04 03 20 24 34.851   -39.75152600    61.78616300   -39.73628235    61.78829575   -39.76737595    61.78673172   -39.73567581    61.78559494   -39.76676941    61.78402710
2012 04 03 20 24 34.898   -39.75213600    61.78887600   -39.73689651    61.79102325   -39.76799011    61.78943253   -39.73628235    61.78831863   -39.76737213    61.78672791
2012 04 03 20 24 34.945   -39.75275400    61.79158400   -39.73751068    61.79372406   -39.76860809    61.79214478   -39.73690033    61.79102325   -39.76799393    61.78944016
2012 04 03 20 24 34.984   -39.75336800    61.79429200   -39.73812485    61.79643250   -39.76922607    61.79485321   -39.73751068    61.79372787   -39.76861191    61.79214859
2012 04 03 20 24 35.031   -39.75398300    61.79700500   -39.73873520    61.79914474   -39.76984024    61.79756546   -39.73812485    61.79644394   -39.76922607    61.79486084
2012 04 03 20 24 35.078   -39.75459700    61.79971300   -39.73934937    61.80185318   -39.77045822    61.80027390   -39.73873901    61.79914856   -39.76984406    61.79756927
2012 04 03 20 24 35.125   -39.75521100    61.80242200   -39.73996353    61.80456543   -39.77107239    61.80297852   -39.73934937    61.80186462   -39.77045441    61.80027771
2012 04 03 20 24 35.171   -39.75582900    61.80513400   -39.74057770    61.80727386   -39.77169037    61.80569458   -39.73996735    61.80456924   -39.77107620    61.80298996
2012 04 03 20 24 35.210   -39.75644300    61.80784200   -39.74119186    61.80998230   -39.77230835    61.80840302   -39.74058151    61.80727768   -39.77169418    61.80569839
2012 04 03 20 24 35.257   -39.75705700    61.81055100   -39.74180222    61.81269073   -39.77292252    61.81111145   -39.74119186    61.80998611   -39.77230835    61.80841064
2012 04 03 20 24 35.304   -39.75767100    61.81325900   -39.74241638    61.81539917   -39.77353668    61.81381989   -39.74180603    61.81269455   -39.77292252    61.81111526
2012 04 03 20 24 35.351   -39.75828600    61.81597100   -39.74303436    61.81811523   -39.77415466    61.81652832   -39.74241638    61.81541443   -39.77353668    61.81382370
2012 04 03 20 24 35.390   -39.75890400    61.81868000   -39.74364853    61.82081985   -39.77477264    61.81924057   -39.74303436    61.81811523   -39.77415848    61.81653976
2012 04 03 20 24 35.437   -39.75951800    61.82138800   -39.74426270    61.82353210   -39.77539062    61.82194519   -39.74364853    61.82083130   -39.77477264    61.81924057
2012 04 03 20 24 35.484   -39.76013600    61.82409700   -39.74487686    61.82623672   -39.77600861    61.82466125   -39.74426651    61.82353210   -39.77539444    61.82195663
2012 04 03 20 24 35.531   -39.76075000    61.82680900   -39.74548721    61.82894897   -39.77662277    61.82736969   -39.74487686    61.82624435   -39.77600861    61.82466888
2012 04 03 20 24 35.570   -39.76136400    61.82951700   -39.74610138    61.83165741   -39.77724075    61.83007812   -39.74549103    61.82895279   -39.77662659    61.82737732
2012 04 03 20 24 35.617   -39.76197800    61.83222600   -39.74671555    61.83436966   -39.77785492    61.83278275   -39.74610138    61.83166885   -39.77723694    61.83007812
2012 04 03 20 24 35.664   -39.76259600    61.83493400   -39.74732971    61.83707428   -39.77847290    61.83549881   -39.74671936    61.83436966   -39.77785873    61.83279419
2012 04 03 20 24 35.710   -39.76321000    61.83764600   -39.74794769    61.83979034   -39.77909088    61.83820343   -39.74732971    61.83708572   -39.77847290    61.83549881
2012 04 03 20 24 35.750   -39.76382800    61.84035500   -39.74855804    61.84249496   -39.77970886    61.84091568   -39.74794769    61.83979034   -39.77909470    61.83821487
2012 04 03 20 24 35.796   -39.76444200    61.84306300   -39.74917603    61.84520721   -39.78032303    61.84362030   -39.74856186    61.84250259   -39.77970886    61.84091949
2012 04 03 20 24 35.843   -39.76506000    61.84577600   -39.74979019    61.84791565   -39.78094482    61.84633636   -39.74917603    61.84521484   -39.78032684    61.84363174
2012 04 03 20 24 35.890   -39.76567500    61.84848400   -39.75040436    61.85062790   -39.78155899    61.84904099   -39.74979019    61.84792328   -39.78094101    61.84633636
2012 04 03 20 24 35.929   -39.76629300    61.85119200   -39.75102234    61.85333633   -39.78218079    61.85174942   -39.75040817    61.85063171   -39.78156281    61.84904861
2012 04 03 20 24 35.976   -39.76691100    61.85390500   -39.75163651    61.85604477   -39.78279877    61.85446930   -39.75102234    61.85334015   -39.78218460    61.85176468
2012 04 03 20 24 36.023   -39.76752500    61.85661300   -39.75225067    61.85875702   -39.78341293    61.85717010   -39.75163651    61.85605240   -39.78279495    61.85446930
2012 04 03 20 24 36.070   -39.76814300    61.85932200   -39.75286484    61.86146164   -39.78403473    61.85988617   -39.75225449    61.85875702   -39.78342056    61.85718155
2012 04 03 20 24 36.109   -39.76875700    61.86203400   -39.75347900    61.86417770   -39.78464890    61.86259079   -39.75286484    61.86147308   -39.78403091    61.85988998
2012 04 03 20 24 36.156   -39.76937500    61.86474200   -39.75409698    61.86688614   -39.78527069    61.86529922   -39.75348282    61.86418152   -39.78464890    61.86259842
2012 04 03 20 24 36.203   -39.76999300    61.86745100   -39.75471115    61.86959076   -39.78588867    61.86801529   -39.75410080    61.86688614   -39.78527451    61.86531067
2012 04 03 20 24 36.250   -39.77060700    61.87015900   -39.75532532    61.87230301   -39.78650284    61.87071609   -39.75471115    61.86959839   -39.78588486    61.86801529
2012 04 03 20 24 36.289   -39.77122500    61.87287100   -39.75594330    61.87501526   -39.78712463    61.87342834   -39.75532913    61.87231064   -39.78650665    61.87072754
